Time,Load,PV,wind
2025-07-18 15:15:00,12.498,7.995941,15192883.78
2025-07-18 15:30:00,12.479,11.921972,14803056.63
2025-07-18 15:45:00,12.407,13.378182,12329992.55
2025-07-18 16:00:00,12.37,11.716955,8579289.556
2025-07-18 16:15:00,12.37,13.588823,7387301.832
2025-07-18 16:30:00,12.334,12.457723,10166943.76
2025-07-18 16:45:00,12.298,10.302964,9498061.396
2025-07-18 17:00:00,13.242,8.946554,8493944.579
2025-07-18 17:15:00,13.061,5.997232,6476076.122
2025-07-18 17:30:00,13,6.434299,5442473.95
2025-07-18 17:45:00,12.818,1.978634,3629802.187
2025-07-18 18:00:00,13.824,1.543127,2285859.665
2025-07-18 18:15:00,13.551,1.713604,1198430.564
2025-07-18 18:30:00,13.315,2.074952,1087279.173
2025-07-18 18:45:00,13.115,2.077246,670072.7645
2025-07-18 19:00:00,17.14,1.482535,616635.2685
2025-07-18 19:15:00,16.976,0.778599,428089.7546
2025-07-18 19:30:00,15.116,0.491488,418989.7351
2025-07-18 19:45:00,14.943,0.37448,250650.5709
2025-07-18 20:00:00,15.622,0,127459.4161
2025-07-18 20:15:00,16.222,0,228761.7228
2025-07-18 20:30:00,16.204,0,301062.6689
2025-07-18 20:45:00,16.276,0,306703.5327
2025-07-18 21:00:00,16.385,0,445959.6667
2025-07-18 21:15:00,16.44,0,516901.0645
2025-07-18 21:30:00,16.403,0,547351.6817
2025-07-18 21:45:00,16.475,0,567848.2556
2025-07-18 22:00:00,12.28,0,292429.1331
2025-07-18 22:15:00,12.225,0,181445.9275
2025-07-18 22:30:00,12.152,0,196247.8125
2025-07-18 22:45:00,12.152,0,194866.3033
2025-07-18 23:00:00,12.152,0,188349.8855
2025-07-18 23:15:00,12.043,0,164953.9364
2025-07-18 23:30:00,11.898,0,130021.4879
2025-07-18 23:45:00,11.789,0,110920.7766
2025-07-19 00:00:00,11.68,0,125841.0767
2025-07-19 00:15:00,11.48,0,130803.7451
2025-07-19 00:30:00,11.117,0,137481.6379
2025-07-19 00:45:00,10.99,0,117785.2629
2025-07-19 01:00:00,10.699,0,62158.88208
2025-07-19 01:15:00,10.572,0,36252.13477
2025-07-19 01:30:00,10.609,0,33795.32089
2025-07-19 01:45:00,10.572,0,29311.09731
2025-07-19 02:00:00,10.59,0,29586.20305
2025-07-19 02:15:00,10.572,0,138231.6001
2025-07-19 02:30:00,10.518,0,343914.5745
2025-07-19 02:45:00,10.663,0,804520.1093
2025-07-19 03:00:00,10.718,0,1144983.2
2025-07-19 03:15:00,10.736,0,1367460.914
2025-07-19 03:30:00,10.79,0,1406937.092
2025-07-19 03:45:00,10.881,0,1220646.847
2025-07-19 04:00:00,10.917,0,551872.9848
2025-07-19 04:15:00,10.99,0,245655.6075
2025-07-19 04:30:00,8.556,0,265463.2209
2025-07-19 04:45:00,8.756,0,780916.0367
2025-07-19 05:00:00,8.719,0,1871201.154
2025-07-19 05:15:00,8.719,0,2150938.241
2025-07-19 05:30:00,8.81,0,1266677.121
2025-07-19 05:45:00,8.955,0.368115,811377.4189
2025-07-19 06:00:00,9.101,0.374741,751140.4459
2025-07-19 06:15:00,9.119,0.516197,771178.1905
2025-07-19 06:30:00,9.355,0.809483,814981.0051
2025-07-19 06:45:00,9.808,1.091742,745607.2321
2025-07-19 07:00:00,10.227,1.607977,610563.8044
2025-07-19 07:15:00,10.953,2.640504,488739.8055
2025-07-19 07:30:00,11.625,3.477364,342845.2504
2025-07-19 07:45:00,12.369,4.507212,351651.0264
2025-07-19 08:00:00,13.108,5.595285,433622.9684
2025-07-19 08:15:00,13.759,5.942846,758209.4673
2025-07-19 08:30:00,14.005,6.253881,1183631.37
2025-07-19 08:45:00,14.132,7.169119,1395881.43
2025-07-19 09:00:00,14.132,8.648098,1630849.641
2025-07-19 09:15:00,14.132,8.98993,1788353.658
2025-07-19 09:30:00,14.768,11.948605,1697583.117
2025-07-19 09:45:00,15.15,12.29041,1731820.624
2025-07-19 10:00:00,15.295,13.563385,1462192.08
2025-07-19 10:15:00,15.15,14.326212,729280.3045
2025-07-19 10:30:00,14.909,15.007291,745614.4088
2025-07-19 10:45:00,14.431,15.735007,732775.3435
2025-07-19 11:00:00,13.873,16.274736,710484.6018
2025-07-19 11:15:00,13.192,16.807693,665242.8646
2025-07-19 11:30:00,12.275,17.208914,549648.2166
2025-07-19 11:45:00,11.703,9.708485,391438.4932
2025-07-19 12:00:00,11.307,17.663529,272474.829
2025-07-19 12:15:00,10.889,18.768432,228905.2562
2025-07-19 12:30:00,10.609,19.113332,239623.6151
2025-07-19 12:45:00,10.427,18.711701,351148.6594
2025-07-19 13:00:00,10.311,18.489489,494796.9163
2025-07-19 13:15:00,10.167,18.399301,681598.499
2025-07-19 13:30:00,10.076,16.733758,927835.0616
2025-07-19 13:45:00,9.942,16.165306,1103676.073
2025-07-19 14:00:00,10.013,17.348352,1482274.201
2025-07-19 14:15:00,12.316,14.150078,3385933.507
2025-07-19 14:30:00,12.999,14.830866,4538157.088
2025-07-19 14:45:00,15.305,13.508577,5829077.656
2025-07-19 15:00:00,12.721,12.104889,5758125.493
2025-07-19 15:15:00,12.612,14.9111,7250026.46
2025-07-19 15:30:00,12.552,14.523654,7347212.945
2025-07-19 15:45:00,12.501,13.651585,7346222.565
2025-07-19 16:00:00,12.334,12.454468,5999627.666
2025-07-19 16:15:00,12.262,11.628318,4795410.893
2025-07-19 16:30:00,12.198,11.492697,3303308.488
2025-07-19 16:45:00,12.151,9.29661,3291731.62
2025-07-19 17:00:00,15.513,9.432088,3143729.814
2025-07-19 17:15:00,15.422,8.213552,2844005.997
2025-07-19 17:30:00,15.313,7.019603,2738564.104
2025-07-19 17:45:00,15.313,5.771321,1931236.403
2025-07-19 18:00:00,13.998,4.630987,1953608.481
2025-07-19 18:15:00,13.685,3.131889,2040704.566
2025-07-19 18:30:00,13.533,2.151453,1499137.585
2025-07-19 18:45:00,13.381,1.70967,1404383.094
2025-07-19 19:00:00,16.275,1.462922,1446063.408
2025-07-19 19:15:00,14.332,1.049404,1438109.862
2025-07-19 19:30:00,14.278,0.585415,1336882.91
2025-07-19 19:45:00,14.114,0.376537,1102801.416
2025-07-19 20:00:00,15.787,0,1168657.245
2025-07-19 20:15:00,16.112,0,1538275.563
2025-07-19 20:30:00,16.249,0,1497073.395
2025-07-19 20:45:00,16.321,0,1829882.664
2025-07-19 21:00:00,16.394,0,2253516.799
2025-07-19 21:15:00,16.423,0,2117447.107
2025-07-19 21:30:00,16.393,0,2125542.392
2025-07-19 21:45:00,16.366,0,2126154.802
2025-07-19 22:00:00,12.093,0,1217346.476
2025-07-19 22:15:00,12.058,0,1248052.762
2025-07-19 22:30:00,12.025,0,796578.2252
2025-07-19 22:45:00,11.982,0,561303.1311
2025-07-19 23:00:00,11.924,0,477895.8549
2025-07-19 23:15:00,11.804,0,572857.5723
2025-07-19 23:30:00,9.714,0,615056.4007
2025-07-19 23:45:00,9.788,0,583227.8626
2025-07-20 00:00:00,9.569,0,620065.7175
2025-07-20 00:15:00,9.302,0,750307.952
2025-07-20 00:30:00,8.97,0,968174.2351
2025-07-20 00:45:00,8.785,0,1083127.468
2025-07-20 01:00:00,8.534,0,1199981.622
2025-07-20 01:15:00,8.318,0,1274747.289
2025-07-20 01:30:00,8.285,0,1403321.844
2025-07-20 01:45:00,8.281,0,1736566.797
2025-07-20 02:00:00,8.265,0,2421929.357
2025-07-20 02:15:00,8.227,0,2843511.703
2025-07-20 02:30:00,8.32,0,2612503.476
2025-07-20 02:45:00,8.537,0,7261049.827
2025-07-20 03:00:00,8.627,0,12530508.75
2025-07-20 03:15:00,8.682,0,9674238.345
2025-07-20 03:30:00,8.757,0,8209877.567
2025-07-20 03:45:00,8.757,0,7377182.726
2025-07-20 04:00:00,8.81,0,6829932.816
2025-07-20 04:15:00,8.901,0,6626280.268
2025-07-20 04:30:00,8.865,0,6449012.894
2025-07-20 04:45:00,8.828,0,5705064.772
2025-07-20 05:00:00,8.937,0,5795523.128
2025-07-20 05:15:00,9.064,0,5472314.55
2025-07-20 05:30:00,9.191,0,5579404.842
2025-07-20 05:45:00,9.21,0.376401,5699057.898
2025-07-20 06:00:00,9.355,0.372088,5980444.423
2025-07-20 06:15:00,9.482,0.390021,6914244.353
2025-07-20 06:30:00,9.828,0.594243,7421577.615
2025-07-20 06:45:00,10.227,1.216218,8599269.41
2025-07-20 07:00:00,11.026,2.419493,10339435.06
2025-07-20 07:15:00,11.734,3.253837,11220541.93
2025-07-20 07:30:00,12.625,3.852658,11119593.07
2025-07-20 07:45:00,12.261,4.761057,11386471.06
2025-07-20 08:00:00,12.352,5.876048,10531464.84
2025-07-20 08:15:00,14.114,4.506392,12099379.18
2025-07-20 08:30:00,14.768,5.599448,14623184.13
2025-07-20 08:45:00,15.15,9.141946,13501793.32
2025-07-20 09:00:00,13.024,10.176018,15495681.91
2025-07-20 09:15:00,10.899,11.123106,15522745.14
2025-07-20 09:30:00,9.228,11.992218,14986163.35
2025-07-20 09:45:00,11.044,12.821907,10591807.2
2025-07-20 10:00:00,14.387,13.624939,4662419.994
2025-07-20 10:15:00,14.696,14.317441,6175538.649
2025-07-20 10:30:00,13.133,14.942933,10951295.64
2025-07-20 10:45:00,13.969,15.436943,13347646.49
2025-07-20 11:00:00,13.824,15.849111,14056301.54
2025-07-20 11:15:00,13.551,16.347175,13425652.42
2025-07-20 11:30:00,12.225,16.829961,12912323.05
2025-07-20 11:45:00,12.043,17.347564,13045569.62
2025-07-20 12:00:00,11.753,17.550429,12764230.52
2025-07-20 12:15:00,11.389,17.856777,12264321.52
2025-07-20 12:30:00,11.189,18.027214,12171464.36
2025-07-20 12:45:00,11.117,18.147252,10891397.35
2025-07-20 13:00:00,10.809,18.235261,9717015.793
2025-07-20 13:15:00,10.662,18.280478,9397645.408
2025-07-20 13:30:00,10.427,16.693907,8516120.494
2025-07-20 13:45:00,10.263,11.127861,8450066.409
2025-07-20 14:00:00,12.171,19.272332,10772488.87
2025-07-20 14:15:00,12.843,11.198814,14024388.67
2025-07-20 14:30:00,13.478,15.902825,15505316.59
2025-07-20 14:45:00,15.876,17.623789,16038517.23
2025-07-20 15:00:00,15.222,12.314651,16200000
2025-07-20 15:15:00,15.15,12.273724,16200000
2025-07-20 15:30:00,15.041,12.316765,16200000
2025-07-20 15:45:00,15.132,14.76773,15514251.55
2025-07-20 16:00:00,14.986,9.747523,15261715.24
2025-07-20 16:15:00,15.023,11.353295,14086852.63
2025-07-20 16:30:00,14.95,9.125008,14714245.32
2025-07-20 16:45:00,14.859,6.919621,14517380.25
2025-07-20 17:00:00,14.241,9.926976,12588877.52
2025-07-20 17:15:00,14.15,5.764968,5355341.981
2025-07-20 17:30:00,14.096,6.565225,4819955.11
2025-07-20 17:45:00,13.914,4.261426,6803407.838
2025-07-20 18:00:00,14.369,4.795148,6803967.619
2025-07-20 18:15:00,15.749,4.356381,13239503.92
2025-07-20 18:30:00,15.749,3.25053,12131548.61
2025-07-20 18:45:00,15.713,1.974723,9334476.346
2025-07-20 19:00:00,16.294,1.303212,5977925.411
2025-07-20 19:15:00,16.05,0.832757,3738234.517
2025-07-20 19:30:00,16.294,0.531452,2194342.75
2025-07-20 19:45:00,14.223,0.372248,2097027.084
2025-07-20 20:00:00,16.149,0,3648403.223
2025-07-20 20:15:00,16.475,0,5812962.44
2025-07-20 20:30:00,16.675,0,8329326.088
2025-07-20 20:45:00,16.621,0,8360243.189
2025-07-20 21:00:00,16.73,0,8510651.87
2025-07-20 21:15:00,16.766,0,8133790.496
2025-07-20 21:30:00,16.657,0,7097249.477
2025-07-20 21:45:00,16.675,0,7938168.784
2025-07-20 22:00:00,14.787,0,7141299.886
2025-07-20 22:15:00,14.786,0,6457474.19
2025-07-20 22:30:00,14.841,0,3799162.664
2025-07-20 22:45:00,14.859,0,1555580.71
2025-07-20 23:00:00,14.805,0,2794235.937
2025-07-20 23:15:00,12.915,0,2874131.869
2025-07-20 23:30:00,13.061,0,5930839.269
2025-07-20 23:45:00,12.97,0,10007280.76
2025-07-21 00:00:00,12.896,0,7212736.475
2025-07-21 00:15:00,10.247,0,5342746.923
2025-07-21 00:30:00,9.918,0,4120687.415
2025-07-21 00:45:00,9.7,0,3134936.598
2025-07-21 01:00:00,9.5,0,3011571.408
2025-07-21 01:15:00,9.32,0,2917499.598
2025-07-21 01:30:00,9.191,0,2837215.968
2025-07-21 01:45:00,9.154,0,2649114.07
2025-07-21 02:00:00,9.193,0,2638071.565
2025-07-21 02:15:00,9.209,0,2924575.796
2025-07-21 02:30:00,9.244,0,3667316.443
2025-07-21 02:45:00,9.184,0,2998823.846
2025-07-21 03:00:00,9.221,0,2534249.05
2025-07-21 03:15:00,11.771,0,2468931.771
2025-07-21 03:30:00,11.807,0,2336268.606
2025-07-21 03:45:00,11.771,0,1908653.81
2025-07-21 04:00:00,11.825,0,1463906.408
2025-07-21 04:15:00,11.855,0,461662.2239
2025-07-21 04:30:00,11.749,0,110396.8796
2025-07-21 04:45:00,11.775,0,54687.96704
2025-07-21 05:00:00,11.807,0,34678.05149
2025-07-21 05:15:00,11.94,0,187244.6781
2025-07-21 05:30:00,12.087,0,483292.7119
2025-07-21 05:45:00,12.316,0.375645,622304.839
2025-07-21 06:00:00,12.261,0.36852,822957.8755
2025-07-21 06:15:00,12.461,0.428865,1165461.832
2025-07-21 06:30:00,12.988,0.676557,1294386.25
2025-07-21 06:45:00,13.115,1.12815,1530123.762
2025-07-21 07:00:00,13.381,1.729167,1877688.865
2025-07-21 07:15:00,13.901,2.598675,1885516.221
2025-07-21 07:30:00,13.729,3.877204,1819222.915
2025-07-21 07:45:00,13.8,5.727163,2578380.796
2025-07-21 08:00:00,14.464,5.124674,2892134.55
2025-07-21 08:15:00,15.134,8.815398,2713110.842
2025-07-21 08:30:00,14.692,8.430547,3274951.664
2025-07-21 08:45:00,15.353,9.366236,6144826.084
2025-07-21 09:00:00,16.784,10.377625,5700478.879
2025-07-21 09:15:00,17.384,11.635312,4166422.549
2025-07-21 09:30:00,17.575,12.130699,2222207.373
2025-07-21 09:45:00,17.849,13.304491,1253219.068
2025-07-21 10:00:00,17.81,13.195474,815214.2469
2025-07-21 10:15:00,17.839,13.812561,1287155.754
2025-07-21 10:30:00,15.261,15.466017,1969244.056
2025-07-21 10:45:00,14.401,15.19707,2636234.337
2025-07-21 11:00:00,14.746,16.273847,2599566.33
2025-07-21 11:15:00,14.249,14.448312,2476893.092
2025-07-21 11:30:00,13.697,16.178045,2654510.927
2025-07-21 11:45:00,13.138,17.740234,2520355.014
2025-07-21 12:00:00,12.716,17.054575,2520412.428
2025-07-21 12:15:00,12.375,16.161403,2379118.119
2025-07-21 12:30:00,11.754,17.890678,2244579.45
2025-07-21 12:45:00,11.753,17.785971,2059000.294
2025-07-21 13:00:00,11.733,17.468875,1843681.011
2025-07-21 13:15:00,11.603,17.84316,1631787.393
2025-07-21 13:30:00,11.513,16.452925,1493971.279
2025-07-21 13:45:00,11.498,17.700992,1201614.315
2025-07-21 14:00:00,11.546,17.438281,1071418.729
2025-07-21 14:15:00,11.596,17.162984,1766593.99
2025-07-21 14:30:00,14.296,16.307532,2996482.457
2025-07-21 14:45:00,14.641,16.756861,2695561.488
2025-07-21 15:00:00,13.86,11.422645,2247182.19
2025-07-21 15:15:00,13.787,15.960016,2490442.647
2025-07-21 15:30:00,13.678,13.038282,2645477.89
2025-07-21 15:45:00,13.678,12.779657,2217001.894
2025-07-21 16:00:00,13.642,13.080207,1056409.617
2025-07-21 16:15:00,13.569,10.436773,1308030.897
2025-07-21 16:30:00,13.442,6.326288,1608209.634
2025-07-21 16:45:00,13.333,5.077563,1729026.507
2025-07-21 17:00:00,14.641,6.922832,1564307.543
2025-07-21 17:15:00,14.478,9.021815,1840121.382
2025-07-21 17:30:00,14.387,4.531433,2023691.07
2025-07-21 17:45:00,14.224,3.499177,1651422.766
2025-07-21 18:00:00,14.879,4.369789,2196486.182
2025-07-21 18:15:00,14.696,3.138525,2567835.873
2025-07-21 18:30:00,14.478,2.236913,2983006.462
2025-07-21 18:45:00,14.44,1.325681,3813731.307
2025-07-21 19:00:00,16.621,1.039023,4328992.997
2025-07-21 19:15:00,16.493,0.795048,4193608.678
2025-07-21 19:30:00,16.657,0.478303,3967612.6
2025-07-21 19:45:00,14.805,0.364314,3453261.451
2025-07-21 20:00:00,15.171,0,4633128.409
2025-07-21 20:15:00,15.098,0,5921506.008
2025-07-21 20:30:00,15.296,0,6924966.3
2025-07-21 20:45:00,15.422,0,7620084.349
2025-07-21 21:00:00,15.638,0,8648659.263
2025-07-21 21:15:00,17.239,0,10868651.78
2025-07-21 21:30:00,17.368,0,8372386.117
2025-07-21 21:45:00,17.474,0,6803450.899
2025-07-21 22:00:00,13.297,0,5408887.127
2025-07-21 22:15:00,13.224,0,4554650.874
2025-07-21 22:30:00,13.242,0,3709825.663
2025-07-21 22:45:00,13.206,0,2466903.165
2025-07-21 23:00:00,13.206,0,1587004.962
2025-07-21 23:15:00,12.988,0,1349046.472
2025-07-21 23:30:00,13.006,0,1519103.085
2025-07-21 23:45:00,12.752,0,2189252.097
2025-07-22 00:00:00,12.752,0,2021739.016
2025-07-22 00:15:00,12.334,0,2669802.022
2025-07-22 00:30:00,12.043,0,2666969.629
2025-07-22 00:45:00,11.807,0,3220631.438
2025-07-22 01:00:00,11.625,0,3704388.437
2025-07-22 01:15:00,11.553,0,4833648.199
2025-07-22 01:30:00,11.335,0,7393545.537
2025-07-22 01:45:00,11.553,0,9083608.617
2025-07-22 02:00:00,11.553,0,12139196.25
2025-07-22 02:15:00,11.662,0,14194551.14
2025-07-22 02:30:00,11.68,0,12936746.16
2025-07-22 02:45:00,11.771,0,15354660.31
2025-07-22 03:00:00,11.662,0,13686728.07
2025-07-22 03:15:00,11.553,0,13281659.69
2025-07-22 03:30:00,11.68,0,12899470.4
2025-07-22 03:45:00,11.644,0,14308348.03
2025-07-22 04:00:00,11.734,0,10409053.26
2025-07-22 04:15:00,11.716,0,6630026.491
2025-07-22 04:30:00,11.644,0,6455891.734
2025-07-22 04:45:00,11.735,0,8973848.603
2025-07-22 05:00:00,11.862,0,9947530.482
2025-07-22 05:15:00,11.898,0,8804450.448
2025-07-22 05:30:00,12.061,0,7343380.603
2025-07-22 05:45:00,12.171,0.375412,10727935.2
2025-07-22 06:00:00,12.352,0.376447,11937841.28
2025-07-22 06:15:00,12.679,0.450106,11165478.92
2025-07-22 06:30:00,13.097,0.758024,9624010.616
2025-07-22 06:45:00,13.605,1.223957,8219479.954
2025-07-22 07:00:00,14.35,1.821299,9948714.633
2025-07-22 07:15:00,15.023,2.472881,11086288.83
2025-07-22 07:30:00,15.786,3.319989,9307563.828
2025-07-22 07:45:00,16.349,4.342146,7582794.364
2025-07-22 08:00:00,16.875,5.426963,6987231.102
2025-07-22 08:15:00,17.039,6.57964,8942070.301
2025-07-22 08:30:00,16.711,7.614972,14439344.71
2025-07-22 08:45:00,17.402,8.749964,15038287.51
2025-07-22 09:00:00,17.584,9.839419,11817156.57
2025-07-22 09:15:00,17.511,10.728077,9203832.218
2025-07-22 09:30:00,16.748,11.596434,8226541.798
2025-07-22 09:45:00,17.692,12.47357,6917473.855
2025-07-22 10:00:00,17.892,13.199636,5845063.691
2025-07-22 10:15:00,17.747,13.9207,5359088.204
2025-07-22 10:30:00,15.005,14.534009,4865684.861
2025-07-22 10:45:00,14.805,15.109898,4588109.149
2025-07-22 11:00:00,14.623,15.64289,4742737.713
2025-07-22 11:15:00,14.241,16.033932,3523086.876
2025-07-22 11:30:00,13.787,16.439088,1960708.601
2025-07-22 11:45:00,13.388,16.744383,1240169.188
2025-07-22 12:00:00,13.515,17.155834,976139.4434
2025-07-22 12:15:00,13.896,17.467443,891985.7933
2025-07-22 12:30:00,13.642,17.689292,825838.412
2025-07-22 12:45:00,13.351,18.007093,723912.1542
2025-07-22 13:00:00,13.097,18.014086,613183.2895
2025-07-22 13:15:00,12.988,17.872304,527924.432
2025-07-22 13:30:00,12.734,18.010758,402591.0408
2025-07-22 13:45:00,12.715,16.874968,274617.0654
2025-07-22 14:00:00,12.661,14.995569,498679.4956
2025-07-22 14:15:00,12.988,17.663556,758553.9475
2025-07-22 14:30:00,15.44,16.93727,515408.3169
2025-07-22 14:45:00,16.094,14.966719,219851.8851
2025-07-22 15:00:00,14.15,16.506343,122080.5008
2025-07-22 15:15:00,14.042,13.925053,109603.8574
2025-07-22 15:30:00,13.933,13.862302,23490.21866
2025-07-22 15:45:00,13.897,12.349651,111344.2003
2025-07-22 16:00:00,13.969,10.141762,296785.3727
2025-07-22 16:15:00,13.914,11.126486,174215.431
2025-07-22 16:30:00,13.914,8.943634,222464.1935
2025-07-22 16:45:00,13.824,11.236987,318753.1642
2025-07-22 17:00:00,14.139,4.632236,370195.5456
2025-07-22 17:15:00,14.042,6.255725,345916.8659
2025-07-22 17:30:00,13.914,4.238575,275991.398
2025-07-22 17:45:00,13.82,2.786873,252290.4403
2025-07-22 18:00:00,14.932,2.793224,387247.3171
2025-07-22 18:15:00,14.896,2.419193,466728.954
2025-07-22 18:30:00,14.95,1.944042,356114.9161
2025-07-22 18:45:00,14.859,1.76835,435625.2597
2025-07-22 19:00:00,17.437,1.302145,584856.967
2025-07-22 19:15:00,17.273,0.676831,637784.9194
2025-07-22 19:30:00,16.91,0.468832,823191.1173
2025-07-22 19:45:00,14.912,0.371028,913315.7581
2025-07-22 20:00:00,16.584,0,949899.7382
2025-07-22 20:15:00,16.893,0,1041890.314
2025-07-22 20:30:00,17.166,0,1263341.763
2025-07-22 20:45:00,17.202,0,3293448.638
2025-07-22 21:00:00,17.257,0,4462556.236
2025-07-22 21:15:00,17.129,0,4734760.842
2025-07-22 21:30:00,17.166,0,1758096.811
2025-07-22 21:45:00,17.311,0,597179.312
2025-07-22 22:00:00,13.696,0,135009.2746
2025-07-22 22:15:00,13.589,0,86724.62865
2025-07-22 22:30:00,13.082,0,242393.8103
2025-07-22 22:45:00,13.224,0,340441.0655
2025-07-22 23:00:00,13.192,0,366901.4533
2025-07-22 23:15:00,13.117,0,259736.237
2025-07-22 23:30:00,12.991,0,117828.323
2025-07-22 23:45:00,12.97,0,136652.7323
2025-07-23 00:00:00,12.824,0,294445.7778
2025-07-23 00:15:00,10.645,0,463334.3884
2025-07-23 00:30:00,10.318,0,530185.0835
2025-07-23 00:45:00,10.041,0,620517.8478
2025-07-23 01:00:00,9.737,0,676345.1754
2025-07-23 01:15:00,9.576,0,721235.2557
2025-07-23 01:30:00,9.373,0,740490.2654
2025-07-23 01:45:00,9.204,0,811459.0536
2025-07-23 02:00:00,9.083,0,1137122.95
2025-07-23 02:15:00,9.306,0,2014868.549
2025-07-23 02:30:00,9.573,0,2258817.967
2025-07-23 02:45:00,9.698,0,3097110.156
2025-07-23 03:00:00,9.737,0,4010460.021
2025-07-23 03:15:00,9.795,0,4982625.135
2025-07-23 03:30:00,9.809,0,6419269.179
2025-07-23 03:45:00,9.905,0,6037445.136
2025-07-23 04:00:00,9.983,0,2923665.256
2025-07-23 04:15:00,9.986,0,2116949.524
2025-07-23 04:30:00,9.991,0,1699726.549
2025-07-23 04:45:00,9.924,0,1236180.753
2025-07-23 05:00:00,10.005,0,749389.338
2025-07-23 05:15:00,10.064,0,629144.2069
2025-07-23 05:30:00,10.17,0,532689.7418
2025-07-23 05:45:00,10.365,0.374417,514683.473
2025-07-23 06:00:00,10.586,0.374815,509638.273
2025-07-23 06:15:00,10.856,0.437899,514697.8264
2025-07-23 06:30:00,11.242,0.696359,528713.8658
2025-07-23 06:45:00,11.828,1.128753,376030.1795
2025-07-23 07:00:00,12.534,1.696952,318164.6771
2025-07-23 07:15:00,13.497,2.402267,305411.7319
2025-07-23 07:30:00,14.258,3.254936,320109.5551
2025-07-23 07:45:00,15.046,4.200867,316707.8128
2025-07-23 08:00:00,15.793,5.227367,392967.1243
2025-07-23 08:15:00,16.104,6.388429,680242.108
2025-07-23 08:30:00,17.679,7.486854,614898.514
2025-07-23 08:45:00,17.972,8.580648,513807.9191
2025-07-23 09:00:00,17.999,9.616801,340010.4652
2025-07-23 09:15:00,16.528,10.603905,183695.8141
2025-07-23 09:30:00,17.915,11.508915,135970.9485
2025-07-23 09:45:00,18.14,12.343711,53001.44923
2025-07-23 10:00:00,17.078,13.152712,9749.94281
2025-07-23 10:15:00,17.128,13.879393,34801.84907
2025-07-23 10:30:00,17.311,14.496837,219952.3585
2025-07-23 10:45:00,16.244,14.981926,406918.5737
2025-07-23 11:00:00,16.539,15.425208,665881.5884
2025-07-23 11:15:00,15.981,15.782531,928744.7048
2025-07-23 11:30:00,15.393,16.042885,1154452.818
2025-07-23 11:45:00,14.705,16.319678,1161718.301
2025-07-23 12:00:00,14.303,16.67409,905898.6681
2025-07-23 12:15:00,13.899,16.888877,1219329.031
2025-07-23 12:30:00,13.521,17.194435,1480338.294
2025-07-23 12:45:00,13.447,17.387594,959124.4523
2025-07-23 13:00:00,13.125,17.312982,680945.4219
2025-07-23 13:15:00,12.958,17.277988,608640.4564
2025-07-23 13:30:00,12.872,17.138473,591344.6781
2025-07-23 13:45:00,12.879,17.146377,542091.1815
2025-07-23 14:00:00,12.933,16.685772,561618.9047
2025-07-23 14:15:00,13.133,16.318029,410585.8528
2025-07-23 14:30:00,15.249,16.047151,354026.5047
2025-07-23 14:45:00,15.946,15.713134,331355.3994
2025-07-23 15:00:00,13.543,15.008427,123340.0067
2025-07-23 15:15:00,13.381,14.608565,0
2025-07-23 15:30:00,13.435,13.923133,196743.0029
2025-07-23 15:45:00,13.342,12.839038,889210.2156
2025-07-23 16:00:00,13.151,12.328293,1927006.952
2025-07-23 16:15:00,13.037,12.329792,2076836.715
2025-07-23 16:30:00,13.026,9.908113,1460302.822
2025-07-23 16:45:00,12.961,5.699541,1715610.916
2025-07-23 17:00:00,15.123,3.94532,3877313.028
2025-07-23 17:15:00,15.032,5.581366,16200000
2025-07-23 17:30:00,14.967,4.967612,16200000
2025-07-23 17:45:00,14.913,4.990199,16200000
2025-07-23 18:00:00,14.902,4.57818,16200000
2025-07-23 18:15:00,14.661,2.983498,16200000
2025-07-23 18:30:00,14.481,2.200055,16200000
2025-07-23 18:45:00,14.278,1.523443,15347232.46
2025-07-23 19:00:00,17.311,0.920456,11629863.39
2025-07-23 19:15:00,17.111,0.650706,5997076.359
2025-07-23 19:30:00,17.093,0.464658,4070919.89
2025-07-23 19:45:00,15.15,0.365113,4701981.395
2025-07-23 20:00:00,16.624,0,7652939.152
2025-07-23 20:15:00,16.955,0,15821692.04
2025-07-23 20:30:00,17.148,0,15885672.07
2025-07-23 20:45:00,17.234,0,15445710.74
2025-07-23 21:00:00,17.366,0,15898697.73
2025-07-23 21:15:00,17.48,0,13918910.44
2025-07-23 21:30:00,17.457,0,6339274.41
2025-07-23 21:45:00,17.475,0,4742124.107
2025-07-23 22:00:00,12.902,0,1754403.217
2025-07-23 22:15:00,12.828,0,878877.6028
2025-07-23 22:30:00,12.81,0,785382.6176
2025-07-23 22:45:00,12.766,0,472183.2244
2025-07-23 23:00:00,12.781,0,359839.6086
2025-07-23 23:15:00,12.682,0,252046.4335
2025-07-23 23:30:00,12.614,0,107576.4477
2025-07-23 23:45:00,12.501,0,23196.57319
2025-07-24 00:00:00,12.323,0,0
2025-07-24 00:15:00,11.012,0,0
2025-07-24 00:30:00,9.938,0,0
2025-07-24 00:45:00,9.603,0,0
2025-07-24 01:00:00,9.373,0,22682.84312
2025-07-24 01:15:00,9.104,0,105656.6881
2025-07-24 01:30:00,8.988,0,486780.5742
2025-07-24 01:45:00,8.899,0,1293091.758
2025-07-24 02:00:00,8.84,0,2220618.936
2025-07-24 02:15:00,8.887,0,4021022.287
