Time,Load,pv,PV,wind
2025-02-12 16:30:00+00:00,5.267,140.20480726589594,140.2048072668945,2789950.5987279746
2025-02-12 16:45:00+00:00,5.595,-0.75,-0.75,587489.2502249804
2025-02-12 17:00:00+00:00,6.103,-0.75,-0.75,102357.58031328223
2025-02-12 17:15:00+00:00,6.757,-0.75,-0.75,114938.2854665821
2025-02-12 17:30:00+00:00,7.302,-0.75,-0.75,619568.9718651689
2025-02-12 17:45:00+00:00,7.938,-0.75,-0.75,1904033.5611102043
2025-02-12 18:00:00+00:00,8.665,-0.75,-0.75,4031301.3807407836
2025-02-12 18:15:00+00:00,9.137,-0.75,-0.75,5683166.626714979
2025-02-12 18:30:00+00:00,9.319,-0.75,-0.75,5796988.63682983
2025-02-12 18:45:00+00:00,9.392,-0.75,-0.75,4462705.458421995
2025-02-12 19:00:00+00:00,9.319,-0.75,-0.75,2690022.624652362
2025-02-12 19:15:00+00:00,9.264,166.66649773155413,166.66649773240923,2668205.5432684305
2025-02-12 19:30:00+00:00,9.137,424.0295018151351,424.0295018173034,6152542.473344338
2025-02-12 19:45:00+00:00,9.01,1085.5570175498135,1085.557017550913,15967644.064101055
2025-02-12 20:00:00+00:00,8.828,1900.8619270079337,1900.8619270166369,26827812.931442056
2025-02-12 20:15:00+00:00,8.628,2500.0,2500.0,32677776.7998987
2025-02-12 20:30:00+00:00,8.32,2500.0,2500.0,31099540.615259524
2025-02-12 20:45:00+00:00,8.029,2500.0,2500.0,24695953.95334261
2025-02-12 21:00:00+00:00,7.502,2500.0,2500.0,22734483.510183044
2025-02-12 21:15:00+00:00,7.212,2500.0,2500.0,23888836.768881265
2025-02-12 21:30:00+00:00,6.812,2500.0,2500.0,23341242.37948762
2025-02-12 21:45:00+00:00,6.467,2500.0,2500.0,21749485.345727593
2025-02-12 22:00:00+00:00,6.23,1670.183391943049,1670.183391948158,19073132.300325885
2025-02-12 22:15:00+00:00,5.976,708.2844633391568,708.2844633395093,15222145.781206306
2025-02-12 22:30:00+00:00,5.74,122.70928087067824,122.7092808732654,8468410.506324967
2025-02-12 22:45:00+00:00,5.558,-0.75,-0.75,5190326.652590626
2025-02-12 23:00:00+00:00,5.358,-0.75,-0.75,2821384.419932454
2025-02-12 23:15:00+00:00,5.232,-0.75,-0.75,2118788.2793117696
2025-02-12 23:30:00+00:00,5.342,-0.75,-0.75,1679231.5027976173
2025-02-12 23:45:00+00:00,5.269,-0.75,-0.75,1833644.766960995
2025-02-13 00:00:00+00:00,5.161,-0.75,-0.75,1941294.8395790777
2025-02-13 00:15:00+00:00,5.159,-0.75,-0.75,1936874.0099302272
2025-02-13 00:30:00+00:00,5.084,-0.75,-0.75,1596068.2333643949
2025-02-13 00:45:00+00:00,5.07,-0.75,-0.75,938586.3737331021
2025-02-13 01:00:00+00:00,5.012,-0.75,-0.75,911056.6618289043
2025-02-13 01:15:00+00:00,4.978,147.4947320061747,147.49473200622612,1569945.14907574
2025-02-13 01:30:00+00:00,4.995,347.04752950791004,347.04752950682524,3242011.0483050058
2025-02-13 01:45:00+00:00,4.959,1059.1993426828244,1059.1993426831252,6879284.91878451
2025-02-13 02:00:00+00:00,4.926,1910.2213792263185,1910.2213792344703,8597705.420210792
2025-02-13 02:15:00+00:00,4.905,2500.0,2500.0,8337967.324997885
2025-02-13 02:30:00+00:00,4.941,2500.0,2500.0,9223128.419883488
2025-02-13 02:45:00+00:00,4.887,2500.0,2500.0,10217681.126339758
2025-02-13 03:00:00+00:00,4.923,2500.0,2500.0,11859182.63096771
2025-02-13 03:15:00+00:00,4.996,2500.0,2500.0,14725146.925943151
2025-02-13 03:30:00+00:00,4.948,2500.0,2500.0,16241430.493790617
2025-02-13 03:45:00+00:00,4.963,2382.3866321515984,2382.3866321634982,15033481.852271615
2025-02-13 04:00:00+00:00,4.996,1377.817557648914,1377.8175576535,11904033.239556143
2025-02-13 04:15:00+00:00,4.977,597.1621512387115,597.1621512426785,8015457.276329453
2025-02-13 04:30:00+00:00,4.978,123.11925815535432,123.11925815601904,3330922.831616031
2025-02-13 04:45:00+00:00,5.073,-0.75,-0.75,1426383.0122322661
2025-02-13 05:00:00+00:00,5.24,-0.75,-0.75,1070235.2358735087
2025-02-13 05:15:00+00:00,5.486,-0.75,-0.75,425483.0676062744
2025-02-13 05:30:00+00:00,5.813,-0.75,-0.75,107862.08735982014
2025-02-13 05:45:00+00:00,6.276,-0.75,-0.75,33856.96843779332
2025-02-13 06:00:00+00:00,6.718,-0.75,-0.75,13418.764872907794
2025-02-13 06:15:00+00:00,7.284,-0.75,-0.75,30878.888984409976
2025-02-13 06:30:00+00:00,7.042,-0.75,-0.75,116409.5031256959
2025-02-13 06:45:00+00:00,6.303,-0.75,-0.75,563834.9409350335
2025-02-13 07:00:00+00:00,5.965,-0.75,-0.75,942275.1828881479
2025-02-13 07:15:00+00:00,5.638,127.47007904667234,127.47007904711764,1080770.589647065
2025-02-13 07:30:00+00:00,5.286,340.2155764857017,340.2155764856799,2423050.4445595182
2025-02-13 07:45:00+00:00,4.817,980.7341975448558,980.7341975456368,2676616.6022756584
2025-02-13 08:00:00+00:00,4.45,1728.3633874823715,1728.3633874838267,2522691.3517748155
2025-02-13 08:15:00+00:00,4.348,2443.467102031452,2443.467102038122,1750739.8577020555
2025-02-13 08:30:00+00:00,4.487,2500.0,2500.0,2395176.2524229423
2025-02-13 08:45:00+00:00,4.909,2500.0,2500.0,4811355.336945929
2025-02-13 09:00:00+00:00,5.205,2500.0,2500.0,6597346.9863739135
2025-02-13 09:15:00+00:00,5.522,2500.0,2500.0,5702758.939931469
2025-02-13 09:30:00+00:00,5.848,2500.0,2500.0,5970380.608795771
2025-02-13 09:45:00+00:00,6.196,2377.5504138901074,2377.550413899249,5761675.824675342
2025-02-13 10:00:00+00:00,6.531,1561.3889336696757,1561.3889336735883,5372255.275315188
2025-02-13 10:15:00+00:00,6.784,679.0650579810568,679.0650579839812,4195876.811759305
2025-02-13 10:30:00+00:00,6.976,143.55623585530645,143.55623585793558,1103936.8852744761
2025-02-13 10:45:00+00:00,7.066,-0.75,-0.75,748792.1190359151
2025-02-13 11:00:00+00:00,7.237,-0.75,-0.75,302230.91113007825
2025-02-13 11:15:00+00:00,7.284,-0.75,-0.75,98013.30182718358
2025-02-13 11:30:00+00:00,7.455,-0.75,-0.75,28933.771783393036
2025-02-13 11:45:00+00:00,7.593,-0.75,-0.75,0.0
2025-02-13 12:00:00+00:00,7.614,-0.75,-0.75,0.0
2025-02-13 12:15:00+00:00,7.575,-0.75,-0.75,24704.320041420364
2025-02-13 12:30:00+00:00,7.43,-0.75,-0.75,100395.95676779718
2025-02-13 12:45:00+00:00,7.375,-0.75,-0.75,295800.6134590249
2025-02-13 13:00:00+00:00,7.23,-0.75,-0.75,539032.3642038278
2025-02-13 13:15:00+00:00,7.164,147.69748278363065,147.6974827853737,407828.45569690893
2025-02-13 13:30:00+00:00,7.494,363.55571911814775,363.55571911706994,584905.6484821461
2025-02-13 13:45:00+00:00,7.483,1037.8757919752695,1037.8757919766333,1184127.2888125344
2025-02-13 14:00:00+00:00,4.846,1878.840880307913,1878.840880322734,1538195.5543249135
2025-02-13 14:15:00+00:00,6.836,2500.0,2500.0,1974738.1288057608
2025-02-13 14:30:00+00:00,6.115,2500.0,2500.0,3233940.8811944025
2025-02-13 14:45:00+00:00,5.638,2500.0,2500.0,5108831.959282986
2025-02-13 15:00:00+00:00,4.087,2500.0,2500.0,6827230.128114079
2025-02-13 15:15:00+00:00,5.83,2500.0,2500.0,7930179.281025244
2025-02-13 15:30:00+00:00,4.838,2500.0,2500.0,7478144.664982738
2025-02-13 15:45:00+00:00,5.214,2422.587544745177,2422.5875447641474,6788112.483948498
2025-02-13 16:00:00+00:00,4.587,1603.221540688698,1603.2215406937585,6072120.692427126
2025-02-13 16:15:00+00:00,5.355,696.8462890465452,696.8462890503001,5689090.9690447245
2025-02-13 16:30:00+00:00,5.432,128.2630150691123,128.26301506743172,3499136.8350890456
2025-02-13 16:45:00+00:00,5.093,-0.75,-0.75,5594674.67868716
2025-02-13 17:00:00+00:00,5.722,-0.75,-0.75,5875917.670073406
2025-02-13 17:15:00+00:00,6.357,-0.75,-0.75,3688062.7125337822
2025-02-13 17:30:00+00:00,7.039,-0.75,-0.75,1932912.487257883
2025-02-13 17:45:00+00:00,7.689,-0.75,-0.75,994234.2846051424
2025-02-13 18:00:00+00:00,8.728,-0.75,-0.75,838213.4460240016
2025-02-13 18:15:00+00:00,9.228,-0.75,-0.75,852523.7290106986
2025-02-13 18:30:00+00:00,9.482,-0.75,-0.75,740065.2864823423
2025-02-13 18:45:00+00:00,9.391,-0.75,-0.75,374586.1132724455
2025-02-13 19:00:00+00:00,9.373,-0.75,-0.75,123246.47884886208
2025-02-13 19:15:00+00:00,9.396,124.27360167027986,124.27360167076162,45328.63862074336
2025-02-13 19:30:00+00:00,9.251,276.1046422201512,276.10464222238807,12538.665723659115
2025-02-13 19:45:00+00:00,9.141,983.6529990787194,983.65299908012,36399.184708265224
2025-02-13 20:00:00+00:00,8.942,1874.9683638227705,1874.9683638267195,121452.31097189405
2025-02-13 20:15:00+00:00,8.842,2500.0,2500.0,618406.3510808939
2025-02-13 20:30:00+00:00,8.465,2500.0,2500.0,1064436.4852951476
2025-02-13 20:45:00+00:00,8.115,2500.0,2500.0,1812803.7129021343
2025-02-13 21:00:00+00:00,7.747,2500.0,2500.0,1983235.307871082
2025-02-13 21:15:00+00:00,7.347,2500.0,2500.0,2342958.790531665
2025-02-13 21:30:00+00:00,6.957,2500.0,2500.0,2171551.168237646
2025-02-13 21:45:00+00:00,6.581,2390.843564466174,2390.843564500165,1224661.1294889953
2025-02-13 22:00:00+00:00,6.335,1589.0846127331783,1589.0846127320672,1802957.319593333
2025-02-13 22:15:00+00:00,6.058,708.7165841167032,708.7165841173223,3142463.4378193077
2025-02-13 22:30:00+00:00,5.809,123.19452144475022,123.19452144634629,1814727.0608662432
2025-02-13 22:45:00+00:00,5.645,-0.75,-0.75,1453797.8973923377
2025-02-13 23:00:00+00:00,5.54,-0.75,-0.75,899861.0542766235
2025-02-13 23:15:00+00:00,5.377,-0.75,-0.75,824750.0102752337
2025-02-13 23:30:00+00:00,5.305,-0.75,-0.75,1023299.8042120247
2025-02-13 23:45:00+00:00,5.209,-0.75,-0.75,1149334.7853423683
2025-02-14 00:00:00+00:00,5.177,-0.75,-0.75,1029184.6748484798
2025-02-14 00:15:00+00:00,5.064,-0.75,-0.75,991392.3226880253
2025-02-14 00:30:00+00:00,5.041,-0.75,-0.75,1070780.6629081068
2025-02-14 00:45:00+00:00,4.996,-0.75,-0.75,1081660.4969140408
2025-02-14 01:00:00+00:00,4.914,-0.75,-0.75,1008386.6808186664
2025-02-14 01:15:00+00:00,4.941,89.8251863789322,89.82518637867949,1072101.1704655553
2025-02-14 01:30:00+00:00,4.923,173.47677146001416,173.47677146151182,2454168.4922176525
2025-02-14 01:45:00+00:00,4.905,987.7466325062624,987.7466325072808,4600551.376409445
2025-02-14 02:00:00+00:00,4.909,1991.1515615129824,1991.151561501155,6172947.340084388
2025-02-14 02:15:00+00:00,4.872,2500.0,2500.0,8230795.697146991
2025-02-14 02:30:00+00:00,4.905,2500.0,2500.0,14422119.148194749
2025-02-14 02:45:00+00:00,4.86,2500.0,2500.0,25622562.718410008
2025-02-14 03:00:00+00:00,4.854,2500.0,2500.0,28138388.537739407
2025-02-14 03:15:00+00:00,4.887,2500.0,2500.0,26045885.86397335
2025-02-14 03:30:00+00:00,4.878,2500.0,2500.0,22220992.663794797
2025-02-14 03:45:00+00:00,4.905,2500.0,2500.0,18575143.06439463
2025-02-14 04:00:00+00:00,4.905,1716.0441221534131,1716.0441221589058,15258775.51258249
2025-02-14 04:15:00+00:00,4.931,747.2220091984253,747.2220091997771,11103378.07936462
2025-02-14 04:30:00+00:00,5.009,116.37963746506612,116.37963746244918,5934088.1809804635
2025-02-14 04:45:00+00:00,5.059,-0.75,-0.75,3988338.236758904
2025-02-14 05:00:00+00:00,5.196,-0.75,-0.75,5412792.7043274
2025-02-14 05:15:00+00:00,5.45,-0.75,-0.75,5009237.70043249
2025-02-14 05:30:00+00:00,5.813,-0.75,-0.75,3025575.0776744336
2025-02-14 05:45:00+00:00,6.162,-0.75,-0.75,1882647.0800167453
2025-02-14 06:00:00+00:00,6.617,-0.75,-0.75,984502.7180404679
2025-02-14 06:15:00+00:00,7.235,-0.75,-0.75,527190.8562158385
2025-02-14 06:30:00+00:00,7.081,-0.75,-0.75,214388.4518737231
2025-02-14 06:45:00+00:00,6.23,-0.75,-0.75,143661.7170649224
2025-02-14 07:00:00+00:00,5.976,-0.75,-0.75,135377.44592100196
2025-02-14 07:15:00+00:00,5.685,124.17807235638182,124.17807235491809,141283.84657198074
2025-02-14 07:30:00+00:00,5.927,272.1453501481081,272.1453501478809,473939.953627427
2025-02-14 07:45:00+00:00,5.536,1002.990081013516,1002.9900810146632,1114687.5391932689
2025-02-14 08:00:00+00:00,4.859,1925.6209190924976,1925.6209191032417,2088301.7787463297
2025-02-14 08:15:00+00:00,4.496,2500.0,2500.0,2503170.8052734034
2025-02-14 08:30:00+00:00,4.703,2500.0,2500.0,3134859.7543567186
2025-02-14 08:45:00+00:00,4.669,2500.0,2500.0,3619769.506464868
2025-02-14 09:00:00+00:00,5.012,2500.0,2500.0,3468395.562685078
2025-02-14 09:15:00+00:00,4.769,2500.0,2500.0,2916432.257382712
2025-02-14 09:30:00+00:00,5.989,2500.0,2500.0,2800543.365873593
2025-02-14 09:45:00+00:00,6.102,2427.5386558743294,2427.5386558828113,3090823.697984414
2025-02-14 10:00:00+00:00,6.529,1600.865804710551,1600.8658047370354,3575406.9115389567
2025-02-14 10:15:00+00:00,5.375,686.7839146577344,686.7839146599379,3410038.4583188132
2025-02-14 10:30:00+00:00,6.943,132.65868375079188,132.65868375041552,974067.8376680217
2025-02-14 10:45:00+00:00,6.987,-0.75,-0.75,760389.6201926364
2025-02-14 11:00:00+00:00,7.193,-0.75,-0.75,611803.813293651
2025-02-14 11:15:00+00:00,6.14,-0.75,-0.75,480169.3044962599
2025-02-14 11:30:00+00:00,7.525,-0.75,-0.75,479638.2308046776
2025-02-14 11:45:00+00:00,6.887,-0.75,-0.75,432099.9587365327
2025-02-14 12:00:00+00:00,7.806,-0.75,-0.75,333061.8919278967
2025-02-14 12:15:00+00:00,7.457,-0.75,-0.75,223947.77832220856
2025-02-14 12:30:00+00:00,7.442,-0.75,-0.75,146006.09642416064
2025-02-14 12:45:00+00:00,7.768,-0.75,-0.75,122102.99585527444
2025-02-14 13:00:00+00:00,7.52,-0.75,-0.75,96247.84063624706
2025-02-14 13:15:00+00:00,6.881,130.2266718390293,130.22667183705573,80090.7608481909
2025-02-14 13:30:00+00:00,6.682,294.5389902761285,294.5389902744523,89973.03751453082
2025-02-14 13:45:00+00:00,6.289,981.87655553693,981.8765555383536,177385.53357913403
2025-02-14 14:00:00+00:00,6.774,1851.353933926646,1851.353933933599,746897.4777578366
2025-02-14 14:15:00+00:00,4.855,2500.0,2500.0,1247281.9980818087
2025-02-14 14:30:00+00:00,6.246,2500.0,2500.0,2755531.2821762194
2025-02-14 14:45:00+00:00,5.176,2500.0,2500.0,3555068.224485651
2025-02-14 15:00:00+00:00,5.491,2500.0,2500.0,3069691.9887294853
2025-02-14 15:15:00+00:00,4.392,2435.938518857912,2435.938518852294,2495735.7735912474
2025-02-14 15:30:00+00:00,4.463,1616.0686764794812,1616.0686764740287,1648630.1754880515
2025-02-14 15:45:00+00:00,4.305,1412.9887831300584,1412.9887831315436,1090990.1698742744
2025-02-14 16:00:00+00:00,4.337,1303.4515519688107,1303.4515519757629,917286.0126977372
2025-02-14 16:15:00+00:00,4.342,577.2415719558238,577.2415719584417,795612.7239532728
2025-02-14 16:30:00+00:00,4.712,129.7616537113718,129.76165371122818,269031.62873466127
2025-02-14 16:45:00+00:00,4.869,-0.75,-0.75,363160.8522319125
2025-02-14 17:00:00+00:00,5.358,-0.75,-0.75,380456.6305658844
2025-02-14 17:15:00+00:00,6.209,-0.75,-0.75,355237.8068872215
2025-02-14 17:30:00+00:00,6.837,-0.75,-0.75,373767.97272054746
2025-02-14 17:45:00+00:00,7.577,-0.75,-0.75,298499.0419459848
2025-02-14 18:00:00+00:00,8.504,-0.75,-0.75,142697.65085903154
2025-02-14 18:15:00+00:00,9.099,-0.75,-0.75,96176.07392116835
2025-02-14 18:30:00+00:00,9.284,-0.75,-0.75,65807.98843560732
2025-02-14 18:45:00+00:00,9.3,-0.75,-0.75,61429.97959342171
2025-02-14 19:00:00+00:00,9.321,-0.75,-0.75,78381.7561397829
2025-02-14 19:15:00+00:00,9.318,135.79651461146625,135.7965146114042,85985.20037998987
2025-02-14 19:30:00+00:00,9.211,352.1598375801293,352.15983757830304,69571.43497433548
2025-02-14 19:45:00+00:00,9.042,1008.7369752044792,1008.7369752056624,96594.71309246086
2025-02-14 20:00:00+00:00,8.919,1839.0954301076613,1839.0954301047575,85133.56869438905
2025-02-14 20:15:00+00:00,8.755,2500.0,2500.0,120112.66562375792
2025-02-14 20:30:00+00:00,8.465,2500.0,2500.0,132595.2895997835
2025-02-14 20:45:00+00:00,8.066,2500.0,2500.0,154998.46582352443
2025-02-14 21:00:00+00:00,7.737,2500.0,2500.0,52538.80126231891
2025-02-14 21:15:00+00:00,7.357,2500.0,2500.0,0.0
2025-02-14 21:30:00+00:00,7.012,2500.0,2500.0,0.0
2025-02-14 21:45:00+00:00,6.703,1604.945426485318,1604.9454264903034,0.0
2025-02-14 22:00:00+00:00,6.466,916.735782226008,916.7357822291872,0.0
2025-02-14 22:15:00+00:00,6.121,438.5911080352943,438.5911080345485,0.0
2025-02-14 22:30:00+00:00,5.813,111.89453611069052,111.89453611054718,0.0
2025-02-14 22:45:00+00:00,5.594,-0.75,-0.75,33318.71807470289
2025-02-14 23:00:00+00:00,5.45,-0.75,-0.75,103757.03125731729
2025-02-14 23:15:00+00:00,5.304,-0.75,-0.75,194466.01176787
2025-02-14 23:30:00+00:00,5.195,-0.75,-0.75,243712.33165488887
2025-02-14 23:45:00+00:00,5.068,-0.75,-0.75,381375.2445188925
2025-02-15 00:00:00+00:00,5.068,-0.75,-0.75,608703.4912022507
2025-02-15 00:15:00+00:00,4.959,-0.75,-0.75,591192.4127230425
2025-02-15 00:30:00+00:00,4.905,-0.75,-0.75,466504.9219452715
2025-02-15 00:45:00+00:00,4.868,-0.75,-0.75,312909.79833379184
2025-02-15 01:00:00+00:00,4.85,-0.75,-0.75,456285.34171806154
2025-02-15 01:15:00+00:00,4.814,143.3997318039058,143.39973180654286,645979.1230141384
2025-02-15 01:30:00+00:00,4.796,446.58138900574,446.5813890066034,857992.3526996978
2025-02-15 01:45:00+00:00,4.759,969.087929727911,969.0879297284988,1375744.4180727196
2025-02-15 02:00:00+00:00,4.759,1732.2363850331471,1732.2363850405147,1754041.126595677
2025-02-15 02:15:00+00:00,4.741,2455.2123153347843,2455.2123153724965,2197214.945549797
2025-02-15 02:30:00+00:00,4.723,2500.0,2500.0,2386420.713183339
2025-02-15 02:45:00+00:00,4.778,2500.0,2500.0,2427499.980894399
2025-02-15 03:00:00+00:00,4.778,2500.0,2500.0,2326079.2591451504
2025-02-15 03:15:00+00:00,4.796,2500.0,2500.0,2024802.5892446763
2025-02-15 03:30:00+00:00,4.814,2500.0,2500.0,1885575.161991957
2025-02-15 03:45:00+00:00,5.105,1843.7919823697096,1843.7919823731695,1803732.4001161829
2025-02-15 04:00:00+00:00,5.123,884.8802632866987,884.8802632886586,1537477.8871741272
2025-02-15 04:15:00+00:00,5.159,498.0221736125095,498.02217361315235,1029457.3883657785
2025-02-15 04:30:00+00:00,5.177,136.2349043990771,136.2349044025107,246123.69328153378
2025-02-15 04:45:00+00:00,5.268,-0.75,-0.75,157749.52323487544
2025-02-15 05:00:00+00:00,5.395,-0.75,-0.75,574413.3547376374
2025-02-15 05:15:00+00:00,5.704,-0.75,-0.75,2139055.199650001
2025-02-15 05:30:00+00:00,5.976,-0.75,-0.75,3938004.6511384463
2025-02-15 05:45:00+00:00,6.394,-0.75,-0.75,2920020.593136649
2025-02-15 06:00:00+00:00,6.775,-0.75,-0.75,1858533.4637502956
2025-02-15 06:15:00+00:00,7.229,-0.75,-0.75,1082449.9307799067
2025-02-15 06:30:00+00:00,6.739,-0.75,-0.75,1027634.5138027794
2025-02-15 06:45:00+00:00,6.049,-0.75,-0.75,1253626.1756947667
2025-02-15 07:00:00+00:00,5.667,-0.75,-0.75,1698464.9824387147
2025-02-15 07:15:00+00:00,5.123,132.3129004338292,132.31290043382526,2515916.5738713844
2025-02-15 07:30:00+00:00,4.941,392.52449856422857,392.52449856141914,4176984.2240148336
2025-02-15 07:45:00+00:00,4.687,885.9892855834682,885.9892855843377,4256286.44417682
2025-02-15 08:00:00+00:00,4.65,1426.6680671763686,1426.6680671784932,5185988.354664118
2025-02-15 08:15:00+00:00,4.142,2264.188168149851,2264.1881681241393,4646779.905927406
2025-02-15 08:30:00+00:00,4.033,2500.0,2500.0,3495171.724080948
2025-02-15 08:45:00+00:00,4.233,2500.0,2500.0,2742412.3266598294
2025-02-15 09:00:00+00:00,4.941,2500.0,2500.0,2079287.8793324418
2025-02-15 09:15:00+00:00,5.177,1909.186032312796,1909.1860323238257,2438724.2951327115
2025-02-15 09:30:00+00:00,5.467,1805.192834583779,1805.1928345891931,2820494.5126654785
2025-02-15 09:45:00+00:00,5.704,647.0825497106202,647.0825497120485,2772468.2269347976
2025-02-15 10:00:00+00:00,5.541,374.9248545067252,374.92485450746017,2872625.8544986625
2025-02-15 10:15:00+00:00,5.812,191.03399192149385,191.03399192067616,4002099.504375249
2025-02-15 10:30:00+00:00,6.14,55.6680775287053,55.66807752986729,2846962.077186511
2025-02-15 10:45:00+00:00,6.648,-0.75,-0.75,2877592.1111821085
2025-02-15 11:00:00+00:00,6.703,-0.75,-0.75,2961185.980905804
2025-02-15 11:15:00+00:00,6.485,-0.75,-0.75,2607749.2624861165
2025-02-15 11:30:00+00:00,6.939,-0.75,-0.75,2204678.683917985
2025-02-15 11:45:00+00:00,7.302,-0.75,-0.75,1934433.941617551
2025-02-15 12:00:00+00:00,7.502,-0.75,-0.75,1390069.0544024324
2025-02-15 12:15:00+00:00,7.52,-0.75,-0.75,1177352.5109091015
2025-02-15 12:30:00+00:00,7.593,-0.75,-0.75,1064709.198812447
2025-02-15 12:45:00+00:00,7.629,-0.75,-0.75,1116596.5338143627
2025-02-15 13:00:00+00:00,7.484,-0.75,-0.75,1465194.451746838
2025-02-15 13:15:00+00:00,7.266,137.9441359575642,137.94413595737083,2214410.25048266
2025-02-15 13:30:00+00:00,6.775,476.86645493659086,476.86645493692254,4422447.919598584
2025-02-15 13:45:00+00:00,6.449,992.7101938389452,992.7101938403302,7051907.790787196
2025-02-15 14:00:00+00:00,6.176,1646.9313301681052,1646.9313301693976,8562721.538833752
2025-02-15 14:15:00+00:00,5.849,2308.081585365568,2308.081585346305,9453164.663949156
2025-02-15 14:30:00+00:00,4.614,2500.0,2500.0,12399991.47745067
2025-02-15 14:45:00+00:00,4.568,2500.0,2500.0,14756053.261791801
2025-02-15 15:00:00+00:00,4.341,2500.0,2500.0,16021964.290744137
2025-02-15 15:15:00+00:00,4.541,2500.0,2500.0,17535230.068222553
2025-02-15 15:30:00+00:00,4.741,1992.9422926097704,1992.942292616042,16488368.995369244
2025-02-15 15:45:00+00:00,4.378,1316.5024566893126,1316.502456695656,16780262.16727317
2025-02-15 16:00:00+00:00,4.015,477.9388214133032,477.9388214169265,16111457.384447308
2025-02-15 16:15:00+00:00,3.906,208.0041114239852,208.00411142433657,13255274.892737083
2025-02-15 16:30:00+00:00,3.978,35.37066866929929,35.370668670199464,7041573.383815858
2025-02-15 16:45:00+00:00,4.56,-0.75,-0.75,8472467.717950754
2025-02-15 17:00:00+00:00,5.758,-0.75,-0.75,8798422.568942957
2025-02-15 17:15:00+00:00,6.085,-0.75,-0.75,6801126.181616109
2025-02-15 17:30:00+00:00,6.594,-0.75,-0.75,5343893.069516075
2025-02-15 17:45:00+00:00,11.045,-0.75,-0.75,4832673.639660061
2025-02-15 18:00:00+00:00,12.134,-0.75,-0.75,4392033.185748223
2025-02-15 18:15:00+00:00,12.715,-0.75,-0.75,2943129.475391997
2025-02-15 18:30:00+00:00,12.952,-0.75,-0.75,2317926.5603122073
2025-02-15 18:45:00+00:00,13.024,-0.75,-0.75,2185502.6176489512
2025-02-15 19:00:00+00:00,12.988,-0.75,-0.75,2445499.0730361436
2025-02-15 19:15:00+00:00,13.006,148.2178266701293,148.21782666650475,2724298.4077739604
2025-02-15 19:30:00+00:00,12.861,419.6836680356258,419.68366803797016,3257171.7668653843
2025-02-15 19:45:00+00:00,12.788,975.3474146882172,975.3474146889484,5280031.458103275
2025-02-15 20:00:00+00:00,12.57,1761.295990674077,1761.2959906881492,5178151.42937752
2025-02-15 20:15:00+00:00,12.516,2500.0,2500.0,7767814.264831141
2025-02-15 20:30:00+00:00,8.519,2500.0,2500.0,11972609.924149621
2025-02-15 20:45:00+00:00,8.192,2500.0,2500.0,15063867.879435943
2025-02-15 21:00:00+00:00,7.811,2500.0,2500.0,13419172.128298111
2025-02-15 21:15:00+00:00,7.429,2500.0,2500.0,13128111.4502891
2025-02-15 21:30:00+00:00,7.139,2500.0,2500.0,11008607.73987933
2025-02-15 21:45:00+00:00,6.83,1987.49558102276,1987.4955810428448,11112793.872382946
2025-02-15 22:00:00+00:00,6.485,1288.047778370289,1288.0477783733456,10376524.789047325
2025-02-15 22:15:00+00:00,6.158,615.7006909522052,615.7006909544627,7483426.695212528
2025-02-15 22:30:00+00:00,5.922,137.51463571555976,137.51463571575067,3812287.3079992947
2025-02-15 22:45:00+00:00,5.722,-0.75,-0.75,4532864.599082949
2025-02-15 23:00:00+00:00,5.741,-0.75,-0.75,4699632.503247129
2025-02-15 23:15:00+00:00,5.667,-0.75,-0.75,4063395.455723986
2025-02-15 23:30:00+00:00,5.523,-0.75,-0.75,2836512.8434710493
2025-02-15 23:45:00+00:00,5.558,-0.75,-0.75,1730243.283875572
2025-02-16 00:00:00+00:00,5.558,-0.75,-0.75,1677796.1684960434
2025-02-16 00:15:00+00:00,5.25,-0.75,-0.75,1100578.2030087917
2025-02-16 00:30:00+00:00,5.177,-0.75,-0.75,1149392.1987144318
2025-02-16 00:45:00+00:00,5.195,-0.75,-0.75,1102602.0243740121
2025-02-16 01:00:00+00:00,5.177,-0.75,-0.75,999229.2479746217
2025-02-16 01:15:00+00:00,5.123,112.3294564417217,112.32945644219672,889268.2871310045
2025-02-16 01:30:00+00:00,5.141,262.38901063304985,262.38901063311596,937265.8661756531
2025-02-16 01:45:00+00:00,5.068,954.517399616163,954.5173996178528,986339.9459464834
2025-02-16 02:00:00+00:00,5.032,1833.4332948496767,1833.433294852136,1181658.5138138258
2025-02-16 02:15:00+00:00,5.123,2500.0,2500.0,1137478.9240113643
2025-02-16 02:30:00+00:00,5.068,2500.0,2500.0,1195724.789969255
2025-02-16 02:45:00+00:00,5.05,2500.0,2500.0,939634.1677732511
2025-02-16 03:00:00+00:00,5.068,2500.0,2500.0,761236.4674305654
2025-02-16 03:15:00+00:00,5.086,2500.0,2500.0,950987.6620987046
2025-02-16 03:30:00+00:00,5.068,2500.0,2500.0,1137277.9772091433
2025-02-16 03:45:00+00:00,5.068,2302.552520998426,2302.5525209896373,958609.2872400652
2025-02-16 04:00:00+00:00,5.123,1434.8704761045744,1434.8704761102576,928582.093651128
2025-02-16 04:15:00+00:00,5.123,669.9042861892741,669.9042861907748,819726.340219723
2025-02-16 04:30:00+00:00,5.177,141.6245720102761,141.62457200806517,153563.13152194995
