datetime,ghi,dni,dhi,temp_air,wind_speed
2023-07-28 16:00:00,310.6,174.5,212.72,40.65,4.87
2023-07-28 17:00:00,151.95,56.9,126.87,38.83,3.01
2023-07-28 18:00:00,30.23,0.7,31.81,35.03,2.05
2023-07-28 19:00:00,0.0,0.0,0.0,33.55,1.6
2023-07-28 20:00:00,0.0,0.0,0.0,32.64,1.15
2023-07-28 21:00:00,0.0,0.0,0.0,31.48,1.07
2023-07-28 22:00:00,0.0,0.0,0.0,30.29,1.28
2023-07-28 23:00:00,0.0,0.0,0.0,29.12,1.54
2023-07-29 00:00:00,0.0,0.0,0.0,28.06,1.82
2023-07-29 01:00:00,0.0,0.0,0.0,27.2,2.09
2023-07-29 02:00:00,0.0,0.0,0.0,26.23,2.27
2023-07-29 03:00:00,0.0,0.0,0.0,25.12,2.28
2023-07-29 04:00:00,0.0,0.0,0.0,23.97,2.09
2023-07-29 05:00:00,21.3,0.41,22.36,23.69,1.73
2023-07-29 06:00:00,133.98,39.02,121.71,25.09,1.86
2023-07-29 07:00:00,276.88,108.61,220.18,27.22,1.28
2023-07-29 08:00:00,443.58,172.5,292.18,30.73,1.08
2023-07-29 09:00:00,678.25,308.23,362.6,34.79,2.4
2023-07-29 10:00:00,781.6,291.01,447.75,38.08,3.93
2023-07-29 11:00:00,832.8,305.44,461.47,40.05,4.61
2023-07-29 12:00:00,803.67,233.61,445.67,40.99,4.91
2023-07-29 13:00:00,685.7,322.6,334.31,41.38,5.09
2023-07-29 14:00:00,551.08,196.32,318.8,41.33,5.11
2023-07-29 15:00:00,364.23,97.12,242.29,40.91,4.89
2023-07-29 16:00:00,225.6,50.54,176.82,40.1,4.47
2023-07-29 17:00:00,116.53,16.02,102.82,38.57,3.15
2023-07-29 18:00:00,25.92,0.36,26.58,35.42,2.16
2023-07-29 19:00:00,0.0,0.0,0.0,34.08,1.68
2023-07-29 20:00:00,0.0,0.0,0.0,33.18,1.14
2023-07-29 21:00:00,0.0,0.0,0.0,32.63,0.91
2023-07-29 22:00:00,0.0,0.0,0.0,32.06,1.1
2023-07-29 23:00:00,0.0,0.0,0.0,31.17,1.53
2023-07-30 00:00:00,0.0,0.0,0.0,30.0,1.88
2023-07-30 01:00:00,0.0,0.0,0.0,28.92,2.0
2023-07-30 02:00:00,0.0,0.0,0.0,28.02,1.88
2023-07-30 03:00:00,0.0,0.0,0.0,27.26,1.61
2023-07-30 04:00:00,0.0,0.0,0.0,26.64,1.35
2023-07-30 05:00:00,21.8,0.36,24.06,26.43,1.32
2023-07-30 06:00:00,149.15,70.17,122.68,27.55,2.04
2023-07-30 07:00:00,333.5,222.02,204.37,29.6,2.58
2023-07-30 08:00:00,547.97,341.94,292.95,32.82,2.9
2023-07-30 09:00:00,724.5,445.08,315.79,35.79,2.67
2023-07-30 10:00:00,857.92,489.59,359.67,38.03,2.4
2023-07-30 11:00:00,937.25,521.69,374.97,39.65,2.93
2023-07-30 12:00:00,949.1,551.27,363.66,40.58,3.52
2023-07-30 13:00:00,802.75,475.8,337.26,41.11,3.91
2023-07-30 14:00:00,667.6,372.26,323.85,41.22,4.17
2023-07-30 15:00:00,465.27,295.2,245.13,40.98,4.45
2023-07-30 16:00:00,274.38,176.04,180.42,40.24,4.72
2023-07-30 17:00:00,133.68,61.97,107.11,38.94,4.68
2023-07-30 18:00:00,26.4,2.26,26.73,35.66,4.1
2023-07-30 19:00:00,0.0,0.0,0.0,33.56,5.38
2023-07-30 20:00:00,0.0,0.0,0.0,32.06,6.3
2023-07-30 21:00:00,0.0,0.0,0.0,29.98,5.75
2023-07-30 22:00:00,0.0,0.0,0.0,27.45,4.28
2023-07-30 23:00:00,0.0,0.0,0.0,26.08,3.67
2023-07-31 00:00:00,0.0,0.0,0.0,25.32,3.49
2023-07-31 01:00:00,0.0,0.0,0.0,24.6,3.44
2023-07-31 02:00:00,0.0,0.0,0.0,24.03,3.36
2023-07-31 03:00:00,0.0,0.0,0.0,23.51,3.24
2023-07-31 04:00:00,0.0,0.0,0.0,22.91,3.14
2023-07-31 05:00:00,20.23,1.04,21.4,23.0,2.95
2023-07-31 06:00:00,149.1,109.83,114.78,25.39,3.19
2023-07-31 07:00:00,336.15,295.45,190.89,27.57,3.7
2023-07-31 08:00:00,553.88,473.83,225.37,30.63,3.75
2023-07-31 09:00:00,751.83,589.05,259.45,33.5,3.11
2023-07-31 10:00:00,899.45,660.07,276.27,35.52,2.3
2023-07-31 11:00:00,970.17,699.29,266.21,36.88,2.8
2023-07-31 12:00:00,965.33,676.38,290.45,37.74,3.54
2023-07-31 13:00:00,912.67,657.43,281.64,38.27,4.09
2023-07-31 14:00:00,728.8,535.76,273.86,38.52,4.49
2023-07-31 15:00:00,525.88,339.91,266.62,38.39,4.72
2023-07-31 16:00:00,362.33,336.91,205.81,37.77,4.78
2023-07-31 17:00:00,196.5,257.77,116.32,35.76,3.69
2023-07-31 18:00:00,40.0,40.88,35.76,32.11,4.31
2023-07-31 19:00:00,0.0,0.0,0.0,30.05,5.86
2023-07-31 20:00:00,0.0,0.0,0.0,28.51,6.35
2023-07-31 21:00:00,0.0,0.0,0.0,26.95,4.98
2023-07-31 22:00:00,0.0,0.0,0.0,25.98,3.63
2023-07-31 23:00:00,0.0,0.0,0.0,25.12,2.87
2023-08-01 00:00:00,0.0,0.0,0.0,24.36,2.64
2023-08-01 01:00:00,0.0,0.0,0.0,23.52,2.55
2023-08-01 02:00:00,0.0,0.0,0.0,22.64,2.5
2023-08-01 03:00:00,0.0,0.0,0.0,21.81,2.42
2023-08-01 04:00:00,0.0,0.0,0.0,21.0,2.32
2023-08-01 05:00:00,28.9,79.38,23.39,20.83,2.2
2023-08-01 06:00:00,209.6,532.1,68.99,22.89,2.96
2023-08-01 07:00:00,432.15,728.73,93.9,25.7,3.6
2023-08-01 08:00:00,645.28,837.78,108.89,29.15,4.58
2023-08-01 09:00:00,824.75,903.52,115.84,31.39,4.84
2023-08-01 10:00:00,955.12,925.16,124.72,33.27,5.07
2023-08-01 11:00:00,1026.53,987.49,105.8,34.81,5.21
2023-08-01 12:00:00,1032.57,977.47,113.63,35.97,5.41
2023-08-01 13:00:00,973.42,938.75,118.41,36.75,5.7
2023-08-01 14:00:00,854.08,910.19,116.56,37.06,6.01
2023-08-01 15:00:00,683.0,873.09,101.97,36.89,6.18
2023-08-01 16:00:00,474.08,772.27,95.43,36.22,6.27
2023-08-01 17:00:00,248.73,603.7,71.26,34.81,5.58
2023-08-01 18:00:00,47.85,174.38,29.69,30.38,3.74
2023-08-01 19:00:00,0.0,0.0,0.0,27.66,4.2
2023-08-01 20:00:00,0.0,0.0,0.0,26.3,4.49
2023-08-01 21:00:00,0.0,0.0,0.0,24.83,4.3
2023-08-01 22:00:00,0.0,0.0,0.0,23.51,3.86
2023-08-01 23:00:00,0.0,0.0,0.0,22.5,3.48
2023-08-02 00:00:00,0.0,0.0,0.0,21.74,3.17
2023-08-02 01:00:00,0.0,0.0,0.0,21.19,2.9
2023-08-02 02:00:00,0.0,0.0,0.0,20.88,2.66
2023-08-02 03:00:00,0.0,0.0,0.0,20.75,2.43
2023-08-02 04:00:00,0.0,0.0,0.0,20.65,2.26
2023-08-02 05:00:00,27.1,50.37,24.84,20.94,2.13
2023-08-02 06:00:00,203.98,466.07,79.01,24.13,2.23
2023-08-02 07:00:00,425.52,669.61,112.26,27.04,2.26
2023-08-02 08:00:00,639.05,769.39,137.43,31.39,1.78
2023-08-02 09:00:00,818.05,836.66,147.18,33.92,1.67
2023-08-02 10:00:00,946.85,868.51,153.82,35.68,2.76
2023-08-02 11:00:00,1015.6,922.59,138.57,36.98,3.44
2023-08-02 12:00:00,1023.5,954.32,122.33,37.91,3.81
2023-08-02 13:00:00,961.97,897.51,138.08,38.47,3.98
2023-08-02 14:00:00,839.47,848.89,145.5,38.68,4.0
2023-08-02 15:00:00,665.38,789.13,133.11,38.45,3.88
2023-08-02 16:00:00,454.52,666.67,124.85,37.75,3.7
2023-08-02 17:00:00,231.1,473.12,89.24,36.23,3.22
2023-08-02 18:00:00,40.92,81.76,31.32,31.77,3.12
2023-08-02 19:00:00,0.0,0.0,0.0,29.37,4.03
2023-08-02 20:00:00,0.0,0.0,0.0,28.09,4.5
2023-08-02 21:00:00,0.0,0.0,0.0,26.54,4.32
2023-08-02 22:00:00,0.0,0.0,0.0,25.05,3.75
2023-08-02 23:00:00,0.0,0.0,0.0,23.87,3.37
2023-08-03 00:00:00,0.0,0.0,0.0,22.98,3.25
2023-08-03 01:00:00,0.0,0.0,0.0,22.27,3.27
2023-08-03 02:00:00,0.0,0.0,0.0,21.72,3.39
2023-08-03 03:00:00,0.0,0.0,0.0,21.22,3.54
2023-08-03 04:00:00,0.0,0.0,0.0,20.7,3.64
2023-08-03 05:00:00,24.48,26.48,23.91,20.79,3.72
2023-08-03 06:00:00,192.52,387.24,86.67,23.3,4.66
2023-08-03 07:00:00,410.17,595.34,128.12,26.42,4.39
2023-08-03 08:00:00,623.08,704.89,159.25,29.79,3.68
2023-08-03 09:00:00,803.05,777.58,172.65,32.35,2.6
2023-08-03 10:00:00,932.9,812.1,182.55,34.4,1.19
2023-08-03 11:00:00,1002.53,865.25,165.21,36.1,0.44
2023-08-03 12:00:00,1008.83,877.69,159.84,37.42,1.77
2023-08-03 13:00:00,947.6,827.69,174.48,38.14,2.67
2023-08-03 14:00:00,824.6,776.62,181.18,38.36,3.21
2023-08-03 15:00:00,648.9,706.68,165.05,38.12,3.46
2023-08-03 16:00:00,436.85,571.75,151.04,37.44,3.52
2023-08-03 17:00:00,216.38,369.09,102.75,36.16,3.24
2023-08-03 18:00:00,36.53,38.94,30.98,32.09,2.61
2023-08-03 19:00:00,0.0,0.0,0.0,29.54,3.33
2023-08-03 20:00:00,0.0,0.0,0.0,28.33,3.73
2023-08-03 21:00:00,0.0,0.0,0.0,27.06,4.11
2023-08-03 22:00:00,0.0,0.0,0.0,25.76,4.45
2023-08-03 23:00:00,0.0,0.0,0.0,24.51,4.54
2023-08-04 00:00:00,0.0,0.0,0.0,23.41,4.35
2023-08-04 01:00:00,0.0,0.0,0.0,22.54,4.11
2023-08-04 02:00:00,0.0,0.0,0.0,21.88,4.06
2023-08-04 03:00:00,0.0,0.0,0.0,21.41,4.6
2023-08-04 04:00:00,0.0,0.0,0.0,20.91,5.25
2023-08-04 05:00:00,22.45,11.96,22.88,20.77,5.35
2023-08-04 06:00:00,182.07,315.36,93.45,22.59,5.6
2023-08-04 07:00:00,397.95,532.75,142.07,25.36,5.09
2023-08-04 08:00:00,611.97,654.88,177.35,28.08,4.57
2023-08-04 09:00:00,793.8,736.3,191.62,30.98,4.2
2023-08-04 10:00:00,925.6,778.4,200.78,33.48,4.01
2023-08-04 11:00:00,997.12,807.66,203.48,35.51,4.09
2023-08-04 12:00:00,1002.7,837.24,181.06,36.81,4.47
2023-08-04 13:00:00,941.78,795.03,192.6,37.5,4.93
2023-08-04 14:00:00,818.83,750.58,194.29,37.61,5.38
2023-08-04 15:00:00,642.83,684.25,172.98,37.19,5.89
2023-08-04 16:00:00,429.83,545.08,157.25,36.14,6.34
2023-08-04 17:00:00,208.8,329.06,106.58,34.34,6.71
2023-08-04 18:00:00,34.12,27.63,29.67,30.99,6.14
2023-08-04 19:00:00,0.0,0.0,0.0,28.22,7.23
2023-08-04 20:00:00,0.0,0.0,0.0,26.21,7.71
2023-08-04 21:00:00,0.0,0.0,0.0,24.57,7.34
2023-08-04 22:00:00,0.0,0.0,0.0,23.4,6.81
2023-08-04 23:00:00,0.0,0.0,0.0,22.48,6.5
2023-08-05 00:00:00,0.0,0.0,0.0,21.61,6.48
2023-08-05 01:00:00,0.0,0.0,0.0,20.68,6.5
2023-08-05 02:00:00,0.0,0.0,0.0,19.75,6.24
2023-08-05 03:00:00,0.0,0.0,0.0,18.86,5.8
2023-08-05 04:00:00,0.0,0.0,0.0,18.11,5.15
2023-08-05 05:00:00,21.85,14.26,22.09,17.87,4.95
2023-08-05 06:00:00,183.3,335.07,90.89,19.68,5.52
2023-08-05 07:00:00,401.02,554.74,137.22,22.91,5.95
2023-08-05 08:00:00,616.17,675.43,170.84,25.97,5.52
2023-08-05 09:00:00,797.97,753.62,185.09,28.61,4.63
2023-08-05 10:00:00,929.03,790.94,195.65,30.92,3.59
2023-08-05 11:00:00,998.88,812.79,201.95,32.79,2.92
2023-08-05 12:00:00,1010.58,895.69,151.59,34.3,3.53
2023-08-05 13:00:00,950.08,850.74,162.92,35.21,4.42
2023-08-05 14:00:00,827.85,804.45,168.04,35.6,4.91
2023-08-05 15:00:00,652.42,739.33,153.01,35.46,4.97
2023-08-05 16:00:00,439.77,605.95,140.45,34.83,4.64
2023-08-05 17:00:00,216.98,409.8,93.21,33.68,3.94
2023-08-05 18:00:00,34.65,42.54,29.16,29.76,2.71
2023-08-05 19:00:00,0.0,0.0,0.0,27.15,3.17
2023-08-05 20:00:00,0.0,0.0,0.0,25.89,3.23
2023-08-05 21:00:00,0.0,0.0,0.0,24.77,3.14
2023-08-05 22:00:00,0.0,0.0,0.0,23.8,3.02
2023-08-05 23:00:00,0.0,0.0,0.0,23.02,2.92
2023-08-06 00:00:00,0.0,0.0,0.0,22.38,2.88
2023-08-06 01:00:00,0.0,0.0,0.0,21.85,2.89
2023-08-06 02:00:00,0.0,0.0,0.0,21.42,2.92
2023-08-06 03:00:00,0.0,0.0,0.0,21.08,2.96
2023-08-06 04:00:00,0.0,0.0,0.0,20.8,3.05
2023-08-06 05:00:00,20.33,4.77,21.14,21.11,3.05
2023-08-06 06:00:00,171.38,241.3,102.41,24.45,4.21
2023-08-06 07:00:00,380.6,438.72,163.9,27.22,4.45
2023-08-06 08:00:00,592.17,556.91,214.19,31.06,4.53
2023-08-06 09:00:00,772.7,635.53,238.52,34.28,4.36
2023-08-06 10:00:00,903.9,674.74,260.31,36.46,3.93
2023-08-06 11:00:00,974.65,701.94,262.82,38.17,3.66
2023-08-06 12:00:00,995.42,804.51,203.83,39.52,3.58
2023-08-06 13:00:00,932.8,772.89,205.73,40.39,3.77
2023-08-06 14:00:00,809.35,730.33,200.09,40.72,4.24
2023-08-06 15:00:00,633.83,661.4,179.79,40.44,4.89
2023-08-06 16:00:00,423.15,531.65,158.2,39.57,5.47
2023-08-06 17:00:00,205.73,346.1,98.73,37.89,5.24
2023-08-06 18:00:00,31.92,28.93,27.69,33.41,4.02
2023-08-06 19:00:00,0.0,0.0,0.0,30.86,4.56
2023-08-06 20:00:00,0.0,0.0,0.0,29.22,4.56
2023-08-06 21:00:00,0.0,0.0,0.0,27.49,4.02
2023-08-06 22:00:00,0.0,0.0,0.0,26.11,3.54
2023-08-06 23:00:00,0.0,0.0,0.0,25.21,3.16
2023-08-07 00:00:00,0.0,0.0,0.0,24.92,2.75
2023-08-07 01:00:00,0.0,0.0,0.0,25.13,2.2
2023-08-07 02:00:00,0.0,0.0,0.0,25.52,1.56
2023-08-07 03:00:00,0.0,0.0,0.0,25.54,1.04
2023-08-07 04:00:00,0.0,0.0,0.0,25.15,0.79
2023-08-07 05:00:00,20.92,16.18,21.17,24.72,0.81
2023-08-07 06:00:00,182.8,358.25,88.03,25.97,1.07
2023-08-07 07:00:00,402.3,579.5,136.1,28.26,1.39
2023-08-07 08:00:00,618.53,705.19,158.8,32.34,0.17
2023-08-07 09:00:00,801.5,784.58,170.46,34.8,1.5
2023-08-07 10:00:00,933.75,823.08,181.32,36.61,2.82
2023-08-07 11:00:00,1005.6,853.88,179.62,37.94,4.11
2023-08-07 12:00:00,1015.42,887.11,161.37,38.83,5.13
2023-08-07 13:00:00,954.58,867.02,158.61,39.31,5.82
2023-08-07 14:00:00,831.45,835.81,152.28,39.32,6.23
2023-08-07 15:00:00,656.2,779.36,137.71,38.9,6.5
2023-08-07 16:00:00,443.7,657.04,125.1,37.99,6.55
2023-08-07 17:00:00,218.98,469.09,83.66,36.37,5.82
2023-08-07 18:00:00,33.53,58.89,29.23,31.95,3.92
2023-08-07 19:00:00,0.0,0.0,0.0,29.49,4.13
2023-08-07 20:00:00,0.0,0.0,0.0,28.32,4.24
2023-08-07 21:00:00,0.0,0.0,0.0,27.12,4.08
2023-08-07 22:00:00,0.0,0.0,0.0,25.98,3.8
2023-08-07 23:00:00,0.0,0.0,0.0,25.09,3.6
2023-08-08 00:00:00,0.0,0.0,0.0,24.43,3.47
2023-08-08 01:00:00,0.0,0.0,0.0,23.87,3.34
2023-08-08 02:00:00,0.0,0.0,0.0,23.42,3.21
2023-08-08 03:00:00,0.0,0.0,0.0,23.02,3.07
2023-08-08 04:00:00,0.0,0.0,0.0,22.69,2.84
2023-08-08 05:00:00,20.23,12.74,20.69,22.81,2.31
2023-08-08 06:00:00,182.65,362.61,87.6,25.26,1.65
2023-08-08 07:00:00,399.77,563.3,141.15,27.39,1.19
2023-08-08 08:00:00,615.42,693.32,164.35,31.36,0.82
2023-08-08 09:00:00,797.62,766.8,178.97,34.86,1.01
2023-08-08 10:00:00,928.53,811.31,186.21,36.81,0.98
2023-08-08 11:00:00,998.22,840.2,184.47,38.17,0.85
2023-08-08 12:00:00,1003.65,850.79,179.07,39.12,0.61
2023-08-08 13:00:00,942.03,826.44,177.92,39.7,0.26
2023-08-08 14:00:00,807.7,752.05,193.78,39.85,0.29
2023-08-08 15:00:00,622.5,648.59,195.27,39.58,0.92
2023-08-08 16:00:00,402.5,490.77,172.17,38.91,1.54
2023-08-08 17:00:00,189.9,289.87,115.35,37.63,1.51
2023-08-08 18:00:00,28.23,16.45,31.14,34.42,1.4
2023-08-08 19:00:00,0.0,0.0,0.0,32.42,1.87
2023-08-08 20:00:00,0.0,0.0,0.0,31.07,2.62
2023-08-08 21:00:00,0.0,0.0,0.0,29.68,2.75
2023-08-08 22:00:00,0.0,0.0,0.0,28.53,2.25
2023-08-08 23:00:00,0.0,0.0,0.0,27.45,1.73
2023-08-09 00:00:00,0.0,0.0,0.0,26.32,1.76
2023-08-09 01:00:00,0.0,0.0,0.0,25.63,2.24
2023-08-09 02:00:00,0.0,0.0,0.0,25.14,2.62
2023-08-09 03:00:00,0.0,0.0,0.0,24.68,2.73
2023-08-09 04:00:00,0.0,0.0,0.0,24.05,2.7
2023-08-09 05:00:00,18.35,4.31,18.09,23.94,2.6
2023-08-09 06:00:00,167.75,247.95,96.89,26.94,2.84
2023-08-09 07:00:00,381.8,473.94,155.68,29.8,3.44
2023-08-09 08:00:00,597.28,603.24,193.36,33.73,3.02
2023-08-09 09:00:00,780.3,671.84,234.9,36.49,1.72
2023-08-09 10:00:00,907.92,675.84,280.33,38.16,0.73
2023-08-09 11:00:00,984.33,732.93,265.62,39.27,0.83
2023-08-09 12:00:00,988.55,756.29,235.55,40.01,1.27
2023-08-09 13:00:00,896.05,669.3,267.13,40.43,1.8
2023-08-09 14:00:00,775.92,618.85,252.62,40.5,2.53
2023-08-09 15:00:00,524.33,464.12,206.46,40.19,3.57
2023-08-09 16:00:00,324.55,318.58,160.13,39.41,4.66
2023-08-09 17:00:00,152.38,174.97,101.35,37.99,5.03
2023-08-09 18:00:00,22.67,6.55,25.0,34.41,4.17
2023-08-09 19:00:00,0.0,0.0,0.0,32.48,5.68
2023-08-09 20:00:00,0.0,0.0,0.0,31.36,6.85
2023-08-09 21:00:00,0.0,0.0,0.0,29.65,6.05
2023-08-09 22:00:00,0.0,0.0,0.0,28.14,4.73
2023-08-09 23:00:00,0.0,0.0,0.0,26.8,3.77
2023-08-10 00:00:00,0.0,0.0,0.0,25.72,3.37
2023-08-10 01:00:00,0.0,0.0,0.0,24.87,3.2
2023-08-10 02:00:00,0.0,0.0,0.0,24.18,3.12
2023-08-10 03:00:00,0.0,0.0,0.0,23.58,3.11
2023-08-10 04:00:00,0.0,0.0,0.0,23.0,3.15
2023-08-10 05:00:00,16.65,2.82,20.48,22.93,3.15
2023-08-10 06:00:00,155.75,201.72,104.59,25.4,4.46
2023-08-10 07:00:00,358.25,387.03,170.83,27.97,4.01
2023-08-10 08:00:00,566.83,527.52,208.31,32.58,4.78
2023-08-10 09:00:00,752.55,612.05,246.02,35.58,4.8
2023-08-10 10:00:00,889.7,668.04,265.22,37.49,4.77
2023-08-10 11:00:00,965.17,688.77,285.6,38.75,4.98
2023-08-10 12:00:00,971.65,692.0,286.63,39.57,5.27
2023-08-10 13:00:00,911.97,697.44,245.45,39.98,5.58
2023-08-10 14:00:00,782.33,632.85,246.7,40.01,5.86
2023-08-10 15:00:00,598.83,514.56,242.58,39.62,6.07
2023-08-10 16:00:00,371.95,363.54,180.0,38.82,6.18
2023-08-10 17:00:00,165.82,154.36,119.42,37.48,5.65
2023-08-10 18:00:00,22.65,1.58,24.58,33.88,3.99
2023-08-10 19:00:00,0.0,0.0,0.0,32.22,5.04
2023-08-10 20:00:00,0.0,0.0,0.0,31.28,5.83
2023-08-10 21:00:00,0.0,0.0,0.0,29.91,5.27
2023-08-10 22:00:00,0.0,0.0,0.0,28.51,3.97
2023-08-10 23:00:00,0.0,0.0,0.0,27.32,3.08
2023-08-11 00:00:00,0.0,0.0,0.0,26.3,2.82
2023-08-11 01:00:00,0.0,0.0,0.0,25.61,2.79
2023-08-11 02:00:00,0.0,0.0,0.0,25.06,2.85
2023-08-11 03:00:00,0.0,0.0,0.0,24.59,2.9
2023-08-11 04:00:00,0.0,0.0,0.0,24.18,2.91
2023-08-11 05:00:00,15.77,0.44,16.78,24.17,2.8
2023-08-11 06:00:00,149.8,148.9,103.78,27.17,2.81
2023-08-11 07:00:00,351.83,337.88,188.55,30.24,3.03
2023-08-11 08:00:00,565.47,481.08,235.36,33.58,1.34
2023-08-11 09:00:00,750.78,571.83,265.46,36.04,0.74
2023-08-11 10:00:00,885.4,628.19,281.45,37.46,1.22
2023-08-11 11:00:00,957.92,664.01,276.8,38.45,1.45
2023-08-11 12:00:00,976.58,749.11,233.14,39.15,1.88
2023-08-11 13:00:00,913.08,695.95,255.98,39.53,2.45
2023-08-11 14:00:00,737.83,507.51,323.09,39.55,3.01
2023-08-11 15:00:00,514.15,390.94,236.87,39.15,3.62
2023-08-11 16:00:00,325.7,335.54,171.0,38.4,4.27
2023-08-11 17:00:00,159.18,194.5,103.27,37.16,4.69
2023-08-11 18:00:00,22.27,5.49,25.01,34.07,4.17
2023-08-11 19:00:00,0.0,0.0,0.0,32.36,5.72
2023-08-11 20:00:00,0.0,0.0,0.0,30.86,6.55
2023-08-11 21:00:00,0.0,0.0,0.0,28.71,5.48
2023-08-11 22:00:00,0.0,0.0,0.0,27.03,4.41
2023-08-11 23:00:00,0.0,0.0,0.0,25.67,3.65
2023-08-12 00:00:00,0.0,0.0,0.0,24.57,3.36
2023-08-12 01:00:00,0.0,0.0,0.0,23.65,3.24
2023-08-12 02:00:00,0.0,0.0,0.0,22.83,3.09
2023-08-12 03:00:00,0.0,0.0,0.0,22.04,2.94
2023-08-12 04:00:00,0.0,0.0,0.0,21.3,2.87
2023-08-12 05:00:00,17.25,11.39,17.68,20.99,2.95
2023-08-12 06:00:00,176.88,372.28,83.14,22.81,4.29
2023-08-12 07:00:00,400.1,611.36,126.27,25.53,4.49
2023-08-12 08:00:00,619.0,749.1,142.04,29.12,4.94
2023-08-12 09:00:00,805.03,829.36,149.53,32.6,5.37
2023-08-12 10:00:00,939.28,881.05,150.21,34.68,5.6
2023-08-12 11:00:00,1011.53,917.4,142.73,36.03,5.85
2023-08-12 12:00:00,1019.33,942.52,130.6,36.86,6.15
2023-08-12 13:00:00,956.47,920.29,131.01,37.23,6.51
2023-08-12 14:00:00,831.55,888.74,126.67,37.19,6.89
2023-08-12 15:00:00,652.83,811.32,126.04,36.72,7.31
2023-08-12 16:00:00,434.88,687.48,112.63,35.81,7.68
2023-08-12 17:00:00,204.57,440.84,85.01,34.27,7.48
2023-08-12 18:00:00,25.7,35.43,24.57,30.64,5.07
2023-08-12 19:00:00,0.0,0.0,0.0,28.14,4.77
2023-08-12 20:00:00,0.0,0.0,0.0,26.8,4.56
2023-08-12 21:00:00,0.0,0.0,0.0,25.53,4.0
2023-08-12 22:00:00,0.0,0.0,0.0,24.53,3.63
2023-08-12 23:00:00,0.0,0.0,0.0,23.71,3.44
2023-08-13 00:00:00,0.0,0.0,0.0,22.99,3.32
2023-08-13 01:00:00,0.0,0.0,0.0,22.33,3.22
2023-08-13 02:00:00,0.0,0.0,0.0,21.8,3.14
2023-08-13 03:00:00,0.0,0.0,0.0,21.4,3.0
2023-08-13 04:00:00,0.0,0.0,0.0,21.12,2.81
2023-08-13 05:00:00,17.25,17.94,17.39,21.22,2.55
2023-08-13 06:00:00,178.32,400.27,79.49,24.41,2.43
2023-08-13 07:00:00,399.67,615.32,125.76,27.33,2.31
2023-08-13 08:00:00,616.5,744.81,143.16,31.91,0.45
2023-08-13 09:00:00,798.47,811.67,156.22,33.78,0.86
2023-08-13 10:00:00,928.92,852.25,164.92,34.95,1.56
2023-08-13 11:00:00,998.15,879.74,159.66,35.93,2.15
2023-08-13 12:00:00,1006.15,922.39,134.44,36.65,2.74
2023-08-13 13:00:00,939.4,891.4,144.48,37.05,3.28
2023-08-13 14:00:00,815.47,870.72,131.76,37.12,3.74
2023-08-13 15:00:00,639.65,802.07,124.55,36.77,4.2
2023-08-13 16:00:00,427.58,696.44,103.05,35.93,4.61
2023-08-13 17:00:00,203.05,477.3,74.34,34.61,4.79
2023-08-13 18:00:00,24.62,58.51,21.13,30.93,3.91
2023-08-13 19:00:00,0.0,0.0,0.0,29.07,5.28
2023-08-13 20:00:00,0.0,0.0,0.0,28.12,6.5
2023-08-13 21:00:00,0.0,0.0,0.0,26.74,6.33
2023-08-13 22:00:00,0.0,0.0,0.0,25.4,5.5
2023-08-13 23:00:00,0.0,0.0,0.0,24.34,4.74
2023-08-14 00:00:00,0.0,0.0,0.0,23.43,4.05
2023-08-14 01:00:00,0.0,0.0,0.0,22.56,3.48
2023-08-14 02:00:00,0.0,0.0,0.0,21.83,3.15
2023-08-14 03:00:00,0.0,0.0,0.0,21.22,2.87
2023-08-14 04:00:00,0.0,0.0,0.0,20.76,2.58
2023-08-14 05:00:00,16.62,17.18,17.95,20.78,2.29
2023-08-14 06:00:00,178.18,407.69,78.6,23.49,2.34
2023-08-14 07:00:00,400.88,620.72,125.74,26.25,2.17
2023-08-14 08:00:00,618.45,748.04,143.84,31.09,2.77
2023-08-14 09:00:00,801.62,807.68,162.41,33.17,2.87
2023-08-14 10:00:00,932.6,843.43,175.15,34.48,2.92
2023-08-14 11:00:00,1000.92,858.75,177.43,35.48,3.16
2023-08-14 12:00:00,999.12,824.99,197.96,36.16,3.49
2023-08-14 13:00:00,934.38,795.55,203.11,36.5,3.78
2023-08-14 14:00:00,806.17,754.89,192.19,36.5,3.98
2023-08-14 15:00:00,624.83,672.66,179.64,36.14,4.09
2023-08-14 16:00:00,407.58,547.83,145.13,35.38,4.09
2023-08-14 17:00:00,185.38,323.22,95.39,34.06,3.56
2023-08-14 18:00:00,21.17,10.86,21.64,29.9,2.65
2023-08-14 19:00:00,0.0,0.0,0.0,27.9,3.12
2023-08-14 20:00:00,0.0,0.0,0.0,26.78,3.58
2023-08-14 21:00:00,0.0,0.0,0.0,25.78,3.88
2023-08-14 22:00:00,0.0,0.0,0.0,24.84,3.86
2023-08-14 23:00:00,0.0,0.0,0.0,23.99,3.7
2023-08-15 00:00:00,0.0,0.0,0.0,23.21,3.52
2023-08-15 01:00:00,0.0,0.0,0.0,22.54,3.39
2023-08-15 02:00:00,0.0,0.0,0.0,21.96,3.29
2023-08-15 03:00:00,0.0,0.0,0.0,21.46,3.27
2023-08-15 04:00:00,0.0,0.0,0.0,21.02,3.31
2023-08-15 05:00:00,14.68,3.2,16.63,21.01,3.32
2023-08-15 06:00:00,161.52,274.18,90.69,24.43,4.22
